1	5737850	5737940	-
1	5737990	5738059	-
1	5738103	5738157	-
1	5738216	5738354	-
1	5742752	5742802	-
1	5742999	5743052	-
1	5745520	5745570	+
1	5745598	5745653	+
1	5745833	5745892	+
1	5745912	5746046	+
1	5746761	5746812	+
1	5746966	5747132	+
1	5747178	5747234	+
1	5747335	5747386	+
1	5747531	5747582	+
1	5750210	5750260	+
1	5750530	5750582	+
1	5750647	5750696	+
1	5750771	5750826	+
1	5751190	5751292	+
1	5751376	5751437	+
1	5751597	5751657	+
1	5752780	5752833	-
1	5753945	5753998	-
1	5755538	5755588	-
1	5756394	5756448	-
1	5756703	5756755	-
1	5757234	5757287	-
1	5758424	5758477	+
1	5759913	5759964	-
1	5761384	5761448	-
1	5761474	5761532	-
1	5761555	5761626	-
1	5763263	5763314	-
1	5763656	5763702	-
1	5763791	5763841	-
1	5763853	5763905	-
1	5763932	5763983	-
1	5764049	5764097	-
1	5764138	5764184	-
1	5764326	5764374	-
1	5767850	5767898	+
1	5769088	5769142	+
1	5769492	5769541	-
1	5772404	5772465	-
1	5773182	5773293	-
1	5775242	5775298	+
1	5778479	5778563	+
1	5778911	5779022	+
1	5779325	5779374	+
1	5779564	5779626	+
1	5785819	5785962	+
1	5786565	5786741	+
1	5793290	5793347	-
1	5793583	5793635	-
1	5795651	5795732	-
1	5796535	5796605	-
1	5796855	5796927	-
1	5798236	5798311	+
1	5798758	5798829	+
1	5800944	5801038	-
1	5802829	5802981	+
1	5803065	5803560	+
1	5803786	5803957	+
1	5804062	5804192	+
1	5805748	5805848	+
1	5806160	5806247	+
1	5806521	5806672	+
1	5806822	5806901	+
1	5807086	5807217	+
1	5807421	5807614	-
1	5807886	5808280	-
1	5808440	5808568	-
1	5810059	5810119	-
1	5812481	5812533	+
1	5812652	5812706	+
1	5812770	5812821	+
1	5816206	5816259	-
1	5816677	5816748	-
1	5819522	5819582	-
1	5819902	5819959	-
1	5820192	5820247	-
1	5820310	5820358	-
1	5823769	5823820	-
1	5835215	5835272	-
1	5837578	5837633	-
1	5837704	5837765	-
1	5838890	5838945	+
1	5839676	5839873	-
1	5840590	5840632	-
1	5841073	5841122	+
1	5841192	5841248	+
1	5841459	5841509	+
1	5841605	5841660	+
1	5841951	5842003	+
1	5844996	5845056	+
1	5845109	5845164	+
1	5845771	5845801	+
1	5850346	5850405	+
1	5850892	5850944	+
1	5852045	5852079	+
1	5854063	5854100	+
1	5854983	5855034	-
1	5855296	5855354	-
1	5855413	5855462	-
1	5856862	5856898	-
1	5857365	5857423	-
1	5857474	5857687	-
1	5858698	5858877	-
1	5859850	5859905	-
1	5861561	5861613	+
1	5861747	5861915	+
1	5862051	5862152	+
1	5862571	5862622	+
1	5865284	5865341	-
1	5865543	5865600	-
1	5865646	5865694	-
1	5866827	5866874	+
1	5867015	5867070	+
1	5867414	5867462	+
1	5869281	5869329	+
1	5870751	5870801	+
1	5870968	5871018	+
1	5871102	5871279	+
1	5871878	5871944	+
1	5872290	5872342	+
1	5876028	5876095	+
1	5878455	5878510	+
1	5881393	5881447	+
1	5886187	5886238	+
1	5886519	5886565	+
1	5886980	5887031	+
1	5889340	5889411	+
1	5890991	5891045	-
1	5891178	5891228	-
1	5892170	5892242	-
1	5892404	5892458	-
1	5893347	5893400	+
1	5893682	5893738	+
1	5893905	5893954	+
1	5894687	5894752	+
1	5894982	5895032	+
1	5895199	5895250	+
1	5895483	5895540	+
1	5896608	5896667	-
1	5896985	5897038	-
1	5897105	5897158	-
1	5897524	5897584	-
1	5898283	5898336	-
1	5899288	5899339	+
1	5899384	5899446	+
1	5900277	5900332	-
1	5900406	5900456	-
1	5900468	5900525	-
1	5900660	5900710	-
1	5900768	5900821	-
1	5900939	5901019	-
1	5902095	5902145	-
1	5904217	5904275	+
1	5904318	5904892	+
1	5906970	5907033	+
1	5907592	5907728	+
1	5907911	5907973	+
1	5908935	5909089	+
1	5910015	5910296	+
1	5910413	5910524	+
1	5910756	5910810	+
1	5911511	5911619	-
1	5911766	5911819	-
1	5912334	5912393	-
1	5913302	5913351	-
1	5918143	5918190	+
1	5918410	5918460	+
1	5920422	5920473	-
1	5921079	5921124	-
1	5925012	5925080	-
1	5927675	5927745	+
1	5930805	5930999	+
1	5931111	5931158	+
1	5932206	5932253	+
1	5933615	5933665	-
1	5934059	5934107	-
1	5937732	5937780	-
1	5937988	5938036	-
1	5939044	5939098	-
1	5941436	5941486	+
1	5941636	5941687	+
1	5941852	5941898	+
1	5943196	5943249	-
1	5943385	5943445	-
1	5943576	5943629	-
1	5943744	5943804	-
1	5944591	5944640	+
1	5944704	5944752	+
1	5944973	5945025	+
1	5945173	5945232	+
1	5946641	5946693	-
1	5946926	5946973	-
1	5948814	5948864	-
1	5949168	5949275	-
1	5949576	5949691	-
1	5951372	5951428	-
1	5952078	5952221	-
1	5952799	5952849	-
1	5954294	5954350	-
1	5954409	5954468	-
1	5954591	5954643	-
1	5954765	5954822	-
1	5957659	5957709	+
1	5958058	5958107	+
1	5958217	5958362	+
1	5959068	5959122	+
1	5960983	5961041	+
1	5962504	5962639	+
1	5962735	5962868	+
1	5963250	5963452	+
1	5964888	5964934	+
1	5965032	5965080	+
1	5965298	5965342	+
1	5965484	5965569	+
1	5967237	5967340	+
1	5971302	5971350	+
1	5979019	5979074	+
1	5980957	5981007	-
1	5981092	5981139	-
1	5983944	5983997	-
1	5984422	5984480	-
1	5985726	5985775	+
1	5985879	5985925	+
1	5986304	5986351	+
1	5992887	5992941	-
1	5993079	5993136	-
1	5993499	5993550	-
1	5993912	5993965	-
1	5994073	5994129	-
1	5994389	5994440	-
1	5994600	5994660	-
1	5995018	5995071	-
1	5995222	5995270	-
1	5995437	5995496	-
1	6012687	6012740	-
1	6013347	6013400	-
1	6013941	6013994	-
1	6017703	6017754	+
1	6017964	6018111	+
1	6022441	6022517	+
1	6025119	6025152	-
1	6025236	6025283	-
1	6029270	6029320	+
1	6037543	6037607	+
1	6037755	6037900	+
1	6042626	6042720	-
1	6043456	6043546	-
1	6050718	6050808	-
1	6052742	6052808	+
1	6053641	6053695	+
1	6054221	6054272	+
1	6071406	6071647	+
1	6071727	6071810	+
1	6085215	6085274	+
1	6085579	6085642	+
1	6089192	6089270	-
1	6090240	6090290	-
1	6090326	6090378	-
1	6090605	6090661	-
1	6090963	6091015	-
1	6091056	6091114	-
1	6104867	6104916	-
1	6107540	6107617	-
1	6109977	6110035	-
1	6110954	6111108	+
1	6113112	6113168	-
1	6115132	6115188	-
1	6115337	6115392	-
1	6115445	6115505	-
1	6119124	6119216	+
1	6125522	6125652	-
1	6130284	6130307	-
1	6130334	6130371	-
1	6130481	6130554	-
1	6130592	6130779	-
1	6132038	6132097	+
1	6132363	6132418	+
1	6135293	6135341	-
1	6135840	6135889	-
1	6139510	6139561	+
1	6139912	6139962	+
1	6140071	6140119	+
1	6140599	6140654	+
1	6140778	6140825	+
1	6142524	6142582	-
1	6142595	6142651	-
1	6144929	6145069	+
1	6147223	6147277	+
1	6147408	6147458	+
1	6157542	6157600	-
1	6158365	6158495	-
1	6158545	6158600	-
1	6163492	6163549	+
1	6163645	6163767	+
1	6164800	6164857	-
1	6165520	6165588	-
1	6165652	6165706	-
1	6165762	6165832	-
1	6166627	6166827	+
1	6167040	6167163	+
1	6167350	6167401	+
1	6172349	6172406	-
1	6172943	6172996	-
1	6176811	6176862	-
1	6177029	6177080	-
1	6177885	6177946	+
1	6178370	6178420	+
1	6183681	6183744	-
1	6184144	6184214	-
1	6184405	6184456	-
1	6184717	6184770	-
1	6187414	6188069	-
1	6197631	6197824	+
1	6202613	6202686	-
1	6203770	6203861	+
1	6203965	6204039	+
1	6204732	6204781	+
1	6207545	6207621	-
1	6207707	6207783	-
1	6208500	6208552	-
1	6208701	6209029	-
1	6209447	6209504	-
1	6209610	6209664	-
1	6209691	6209747	-
1	6213407	6213561	-
1	6213610	6213831	-
1	6215663	6215717	-
1	6215857	6216091	-
1	6220822	6220882	-
1	6221082	6221131	-
1	6221222	6221275	-
1	6222083	6222137	+
1	6222351	6222406	+
1	6223257	6223326	-
1	6223386	6223443	-
1	6223527	6223663	-
1	6227308	6227359	-
1	6227906	6227975	-
1	6228692	6228887	+
1	6228943	6228997	+
1	6229012	6229166	+
1	6229291	6229346	+
1	6229558	6229624	+
1	6232018	6232069	+
1	6233812	6233884	+
1	6234007	6234059	+
1	6234247	6234300	+
1	6236370	6236423	+
1	6237013	6237068	+
1	6237157	6237226	+
1	6239246	6239302	-
1	6241099	6241152	+
1	6241331	6241383	+
1	6242960	6243023	+
1	6243180	6243241	+
1	6247482	6247644	+
1	6248768	6248946	+
1	6252881	6252934	-
1	6254596	6254636	-
1	6254841	6254898	-
1	6255116	6255203	-
1	6255235	6255467	-
1	6255520	6255644	-
1	6259659	6259715	+
1	6259810	6259866	+
1	6262258	6262310	-
1	6262813	6262864	-
1	6263210	6263270	-
1	6263378	6263546	-
1	6265450	6265515	+
1	6266348	6266405	-
1	6268102	6268155	+
1	6271863	6272208	+
1	6277575	6277643	+
1	6277736	6277783	+
1	6280708	6280757	+
1	6281434	6281495	+
1	6281838	6281904	-
1	6282998	6283052	-
1	6283211	6283262	-
1	6285287	6285353	+
1	6285492	6285555	+
1	6286418	6286475	+
1	6286838	6286886	+
1	6289269	6289329	+
1	6289406	6289463	+
1	6305459	6305557	-
1	6306166	6306230	-
1	6306372	6306574	-
1	6307872	6307978	-
1	6308185	6308247	-
1	6309717	6310227	-
1	6311968	6312025	-
1	6312145	6312201	-
1	6312234	6312291	-
1	6312721	6312783	-
1	6312982	6313035	-
1	6314129	6314184	-
1	6314660	6314715	-
1	6315009	6315071	-
1	6315201	6315250	-
1	6318232	6318300	+
1	6319000	6319053	+
1	6323223	6323276	-
1	6324040	6324109	+
1	6326614	6326677	+
1	6328085	6328183	-
1	6332116	6332178	+
1	6332451	6332530	+
1	6332852	6332902	+
1	6333403	6333454	+
1	6334295	6334346	-
1	6334654	6334764	-
1	6336009	6336074	-
1	6339608	6339656	-
1	6340074	6340123	-
1	6340191	6340247	-
1	6341508	6341567	+
1	6343206	6343262	-
1	6343720	6343786	-
1	6344791	6344850	+
1	6345045	6345098	+
1	6349577	6349652	-
1	6349748	6349799	-
1	6352943	6353007	+
1	6356707	6356739	-
1	6357058	6357104	-
1	6357595	6357662	-
1	6358023	6358057	-
1	6358295	6358352	-
1	6359239	6359298	+
1	6361430	6361481	-
1	6364363	6364417	-
1	6364789	6364853	-
1	6365126	6365191	-
1	6366583	6366654	+
1	6367058	6367116	+
1	6368336	6368395	+
1	6369950	6369996	+
1	6370183	6370242	+
1	6370377	6370430	+
1	6370538	6370586	+
1	6373794	6373856	+
1	6373880	6374081	+
1	6374098	6374188	+
1	6374321	6374387	+
1	6376720	6376770	+
1	6381094	6381148	+
1	6381201	6381258	+
1	6381414	6381471	+
1	6382785	6383030	-
1	6383870	6383928	-
1	6385292	6385356	+
1	6388006	6388116	+
1	6388197	6388259	+
1	6388341	6388408	+
1	6389005	6389059	+
1	6390449	6390506	+
1	6390610	6390666	+
1	6392995	6393106	+
1	6393189	6393210	+
1	6393401	6393456	+
1	6398901	6398981	+
1	6399277	6399355	+
1	6401648	6401734	+
1	6402304	6402362	+
1	6404139	6404198	+
1	6404780	6404830	+
1	6405227	6405282	+
1	6407495	6407546	+
1	6411042	6411097	+
1	6411235	6411307	+
1	6411513	6411564	+
1	6413627	6413690	-
1	6415084	6415269	-
1	6417001	6417061	+
1	6419213	6419264	+
1	6419555	6419607	+
1	6419761	6419814	+
1	6420086	6420139	+
1	6420435	6420484	+
1	6422525	6422576	+
1	6426769	6426843	+
1	6426904	6427068	+
1	6427099	6427196	+
1	6428627	6428850	+
1	6429149	6429203	+
1	6430474	6430525	-
1	6432482	6432538	-
1	6433038	6433114	-
1	6433577	6433736	-
1	6433800	6434295	-
1	6434614	6434906	-
1	6435822	6436139	-
1	6437244	6437413	-
1	6438196	6438414	-
1	6442519	6442574	+
1	6442758	6442793	+
1	6445082	6445130	-
1	6445527	6445575	-
1	6447778	6448021	+
1	6448287	6448387	+
1	6448519	6448572	+
1	6450828	6450874	+
1	6451568	6451637	+
1	6451643	6451721	+
1	6451901	6451984	+
1	6452094	6452150	+
1	6453019	6453116	+
1	6453518	6453573	+
1	6454499	6454558	-
1	6455630	6455683	-
1	6455966	6456029	-
1	6456993	6457056	-
1	6457206	6457263	-
1	6461127	6461187	+
1	6461227	6461282	+
1	6461350	6461408	+
1	6462374	6462597	+
1	6462904	6462959	+
1	6464838	6464902	-
1	6465024	6465082	-
1	6465105	6465169	-
1	6465351	6465406	-
1	6465460	6465514	-
1	6465628	6465681	-
1	6465773	6465825	-
1	6465829	6465883	-
1	6465896	6465980	-
1	6466072	6466124	-
1	6466147	6466208	-
1	6466402	6466459	-
1	6466472	6466530	-
1	6467452	6467612	+
1	6467675	6467735	+
1	6469523	6470049	-
1	6470751	6470805	-
1	6474489	6474540	-
1	6479465	6479518	+
1	6484772	6484829	+
1	6485112	6485165	-
1	6485318	6485433	-
1	6486590	6486662	-
1	6488846	6488905	-
1	6492515	6492594	+
1	6495122	6495177	+
1	6497416	6497478	+
1	6499465	6499517	+
1	6500807	6500856	-
1	6501764	6501818	-
1	6508117	6508170	+
1	6508192	6508265	+
1	6508447	6508504	+
1	6510493	6510678	-
1	6511409	6511628	+
1	6511929	6512255	+
1	6513838	6513889	-
1	6514085	6514132	-
1	6516231	6516284	-
1	6516402	6516455	-
1	6518217	6518521	-
1	6519966	6520026	-
1	6520309	6520427	-
1	6520765	6520811	-
1	6520918	6521034	-
1	6521061	6521105	-
1	6523608	6523667	+
1	6523725	6523820	+
1	6523938	6523997	+
1	6529100	6529221	+
1	6529281	6529322	+
1	6529529	6529627	+
1	6534794	6534849	+
1	6535704	6535754	+
1	6537194	6537279	+
1	6537417	6537467	+
1	6537790	6537950	+
1	6538226	6538287	+
1	6538471	6538542	+
1	6539502	6539630	+
1	6539932	6539983	+
1	6540317	6540479	-
1	6543944	6544037	+
1	6548495	6548545	-
1	6548717	6548765	-
1	6548799	6548849	-
1	6548922	6548972	-
1	6550350	6550396	-
1	6552072	6552126	-
1	6555219	6555269	+
1	6555290	6555338	+
1	6555654	6555703	+
1	6555891	6555967	+
1	6556086	6556140	+
1	6557779	6557829	-
1	6559275	6559325	-
1	6559804	6559857	-
1	6560737	6560788	-
1	6560959	6561012	-
1	6561223	6561276	-
1	6561689	6561738	-
1	6562024	6562074	-
1	6562131	6562182	-
1	6563274	6563349	+
1	6563693	6563744	+
1	6566477	6566533	+
1	6568335	6568392	-
1	6568641	6568700	-
1	6571119	6571247	+
1	6571534	6571583	+
1	6572798	6573038	+
1	6573151	6573300	+
1	6573352	6573386	+
1	6573545	6573622	+
1	6573799	6573853	+
1	6574057	6574107	+
1	6574176	6574235	+
1	6574390	6574446	+
1	6574611	6574660	+
1	6574755	6574807	+
1	6575049	6575102	+
1	6575193	6575241	+
1	6575437	6575495	+
1	6575540	6575590	+
1	6577067	6577123	-
1	6577990	6578160	+
1	6579739	6579800	+
1	6582093	6582150	+
1	6584264	6584319	+
1	6584564	6584627	+
1	6584772	6584884	+
1	6584978	6585036	+
1	6585206	6585284	+
1	6586258	6586398	+
1	6587194	6587241	+
1	6588543	6588590	-
1	6589645	6589698	-
1	6591081	6591185	+
1	6591270	6591317	+
1	6591566	6591714	+
1	6591748	6591784	+
1	6591797	6591914	+
1	6592045	6592091	+
1	6592448	6592499	+
1	6592564	6592618	+
1	6592671	6592723	+
1	6593027	6593089	+
1	6599152	6599206	+
1	6599373	6599427	+
1	6600399	6600455	-
1	6600626	6600676	-
1	6600754	6600808	-
1	6601167	6601243	-
1	6603990	6604117	-
1	6606908	6606983	+
1	6607034	6607098	+
1	6610233	6610243	-
1	6620344	6620579	-
1	6620747	6620892	-
1	6623944	6623995	+
1	6625619	6625656	+
1	6628887	6628943	-
1	6630886	6630935	-
1	6632301	6632349	-
1	6633194	6633245	-
1	6633322	6633371	-
1	6636790	6637190	+
1	6637345	6637419	+
1	6638197	6638273	+
1	6640532	6640584	+
1	6641567	6641616	+
1	6645863	6645914	+
1	6648716	6648764	+
1	6648840	6648886	+
1	6649354	6649402	+
1	6650263	6650312	-
1	6651915	6651972	-
1	6659040	6659164	+
1	6659280	6659329	+
1	6662549	6662582	+
1	6663003	6663138	+
1	6663247	6663320	+
1	6664913	6664960	+
1	6667190	6667236	-
1	6671273	6671455	-
1	6673210	6673625	+
1	6673780	6674280	+
1	6674386	6674537	+
1	6674564	6674692	+
1	6674731	6674907	+
1	6674996	6675064	+
1	6677758	6677806	-
1	6679231	6679390	-
1	6681937	6681998	+
1	6684464	6684514	+
1	6685655	6685709	+
1	6689042	6689398	+
1	6689706	6689758	+
1	6694246	6694299	+
1	6695994	6696046	+
1	6697236	6697283	-
1	6698089	6698139	-
1	6698192	6698245	-
1	6699777	6699907	+
1	6700181	6700232	+
1	6701666	6701731	-
1	6701819	6701874	-
1	6702000	6702106	-
1	6702134	6702196	-
1	6704181	6704240	-
1	6706661	6706714	-
1	6707066	6707115	-
1	6710266	6710318	+
1	6711002	6711054	-
1	6711149	6711201	-
1	6712011	6712062	-
1	6712847	6712871	+
1	6714671	6714720	+
1	6717494	6717660	+
1	6719981	6720039	-
1	6720647	6720703	-
1	6720851	6720934	-
1	6725407	6725469	-
1	6734836	6734889	-
1	6741552	6741666	-
1	6741678	6741729	-
1	6741872	6741925	-
1	6743083	6743142	+
1	6743237	6743322	+
1	6751838	6752059	+
1	6752999	6753215	+
1	6758204	6758257	-
1	6759039	6759089	+
1	6759556	6759631	+
1	6761199	6761249	+
1	6765141	6765342	-
1	6767047	6767095	-
1	6767220	6767698	-
1	6767932	6768176	-
1	6768315	6768362	-
1	6772983	6773073	-
1	6773155	6773827	-
1	6776095	6776145	-
1	6776436	6776662	-
1	6777147	6777200	+
1	6778311	6778365	-
1	6778502	6778561	-
1	6779214	6779272	-
1	6780988	6781038	+
1	6781108	6781158	+
1	6781288	6781339	+
1	6782311	6782393	+
1	6783063	6783121	-
1	6783221	6783276	-
1	6786882	6786943	+
1	6788630	6788682	+
1	6788839	6788893	+
1	6788997	6789045	+
1	6789404	6789455	+
1	6789643	6789696	+
1	6789782	6789834	+
1	6790056	6790108	+
1	6790209	6790261	+
1	6792310	6792435	-
1	6793112	6793176	-
1	6793483	6793561	-
1	6796325	6796372	+
1	6797355	6797418	-
1	6804197	6804250	+
1	6806794	6806851	-
1	6807702	6807759	-
1	6807856	6807892	-
1	6808138	6808200	-
1	6811095	6811160	-
1	6811608	6811662	-
1	6811905	6811957	-
1	6816596	6816739	+
1	6819655	6819703	-
1	6820091	6820159	-
1	6822388	6822445	-
1	6823252	6823506	+
1	6823592	6823690	+
1	6823794	6823862	+
1	6827103	6827161	+
1	6828487	6828529	-
1	6831478	6831525	-
1	6832442	6832490	-
1	6832792	6832841	-
1	6834734	6834784	-
1	6835098	6835145	-
1	6835368	6835564	-
1	6835781	6835832	-
1	6836196	6836370	-
1	6836413	6836632	-
1	6836665	6836851	-
1	6838101	6838169	-
1	6838548	6839008	-
1	6839055	6839093	-
1	6839207	6839251	-
1	6840185	6840230	-
1	6840255	6840305	-
1	6840365	6840450	-
1	6846074	6846128	+
1	6848593	6848650	-
1	6852641	6852691	-
1	6852939	6852995	-
1	6859173	6859219	+
1	6861193	6861261	-
1	6861308	6861346	-
1	6861607	6861650	-
1	6863632	6863704	+
1	6863934	6864017	+
1	6864090	6864149	+
1	6864318	6864383	+
1	6869887	6869958	+
1	6870205	6870312	+
1	6877889	6878001	+
1	6879395	6879448	-
1	6879521	6879568	-
1	6879613	6879661	-
1	6879711	6879769	-
1	6883543	6883591	+
1	6883907	6883955	+
1	6884632	6884685	+
1	6885875	6885996	-
1	6886373	6886420	-
1	6886531	6886580	-
1	6887302	6887352	-
1	6891543	6891598	-
1	6891696	6891749	-
1	6896195	6896419	+
1	6896554	6896665	+
1	6896718	6896772	+
1	6897030	6897084	+
1	6900458	6901024	-
1	6903829	6903920	-
1	6906281	6906632	-
1	6912064	6912113	-
1	6914182	6914244	+
1	6921002	6921047	+
1	6921113	6921282	+
1	6922026	6922080	+
1	6922257	6922304	+
1	6923166	6923333	-
1	6926798	6926843	-
1	6927289	6927336	-
1	6929333	6929381	+
1	6930298	6930348	+
1	6931385	6931433	+
1	6931905	6932170	+
1	6932209	6932496	+
1	6932664	6932855	+
1	6933778	6933831	+
1	6936989	6937058	-
1	6937506	6937560	-
1	6937814	6937865	-
1	6938616	6938660	+
1	6939038	6939089	+
1	6940606	6940657	+
1	6940766	6940814	+
1	6940976	6941023	+
1	6944207	6944352	-
1	6944389	6944689	-
1	6946049	6946116	-
1	6946243	6946319	-
1	6948343	6948389	+
1	6949116	6949180	-
1	6951070	6951218	-
1	6952249	6952327	+
1	6952440	6952501	+
1	6952690	6952757	+
1	6954170	6954283	+
1	6955277	6955325	-
1	6955752	6955798	-
1	6956150	6956195	-
1	6957648	6957698	-
1	6959566	6959616	-
1	6959902	6959958	-
1	6963813	6963895	+
1	6963941	6964007	+
1	6964103	6964238	+
1	6969635	6969685	+
1	6973956	6974013	-
1	6974677	6974723	-
1	6975059	6975180	-
1	6979060	6979104	+
1	6979955	6979992	+
1	6984346	6984421	-
1	6984530	6984592	-
1	6985622	6985839	+
1	6986250	6986305	+
1	6986344	6986468	+
1	6988716	6988851	+
1	6988927	6988981	+
1	6990755	6990806	+
1	6990936	6990993	+
1	6991312	6991359	+
1	6991617	6991674	+
1	6991702	6992154	+
1	6992292	6992397	+
1	6992965	6993008	-
1	6993087	6993133	-
1	6994061	6994136	-
1	6995996	6996050	-
1	6997130	6997187	+
1	6999435	6999488	-
1	6999571	6999621	-
1	7000836	7000882	-
1	7001583	7001739	-
1	7001972	7002019	-
1	7002519	7002567	-
1	7003047	7003120	-
1	7003821	7003886	+
1	7003971	7004160	+
1	7004738	7004950	+
1	7006467	7006524	+
1	7006922	7006969	+
1	7007418	7007465	-
1	7007687	7007729	-
1	7008293	7008336	-
1	7008830	7008880	-
1	7009787	7009844	+
1	7010289	7010339	+
1	7010537	7010572	+
1	7014694	7014811	+
1	7014900	7014999	+
1	7015924	7015975	+
1	7018623	7018656	+
1	7018854	7018898	+
1	7019308	7019352	+
1	7019469	7019520	+
1	7019741	7019797	+
1	7020990	7021041	+
1	7021310	7021359	+
1	7021516	7021556	+
1	7022589	7022642	-
1	7023342	7023480	+
1	7023743	7023794	+
1	7024058	7024240	+
1	7024982	7025029	-
1	7025775	7025816	-
1	7026290	7026512	-
1	7027463	7027513	+
1	7027824	7027871	+
1	7028492	7028540	+
1	7031086	7031142	-
1	7031802	7031990	-
1	7032338	7032455	-
1	7032457	7032528	-
1	7032530	7032588	-
1	7032590	7032661	-
1	7032663	7032718	-
1	7032720	7032789	-
1	7032791	7032848	-
1	7033783	7034244	-
1	7036685	7036832	+
1	7036912	7037034	+
1	7038034	7038152	+
1	7038988	7039054	+
1	7039192	7039365	+
1	7040224	7040447	-
1	7041024	7041080	-
1	7043568	7043616	+
1	7043754	7043799	+
1	7044318	7044365	+
1	7044517	7044571	+
1	7045942	7045990	-
1	7046782	7046834	-
1	7050081	7050127	-
1	7050741	7050788	-
1	7051138	7051192	-
1	7053048	7053095	+
1	7053766	7053891	+
1	7053999	7054044	+
1	7055814	7055869	+
1	7056070	7056127	+
1	7056687	7056738	+
1	7057004	7057058	+
1	7063830	7063932	-
1	7064957	7065009	+
1	7065166	7065217	+
1	7065757	7065810	+
1	7067838	7067946	-
1	7068397	7068446	-
1	7068685	7068882	-
1	7071102	7071155	+
1	7071445	7071497	+
1	7072109	7072157	-
1	7073800	7073853	+
1	7073889	7073937	+
1	7074004	7074132	+
1	7074431	7074620	+
1	7076640	7076693	+
1	7077103	7077150	+
1	7078386	7078436	-
1	7078888	7078933	-
1	7079279	7079333	-
1	7081135	7081184	+
1	7081823	7081874	+
1	7084276	7084328	+
1	7084372	7084418	+
1	7084616	7084666	+
1	7085826	7085879	+
1	7087682	7087733	+
1	7094285	7094345	+
1	7094467	7094525	+
1	7094617	7094676	+
1	7094768	7094915	+
1	7095758	7095813	+
1	7096077	7096127	+
1	7096290	7096340	+
1	7096511	7096567	+
1	7096879	7096928	+
1	7097365	7097391	+
1	7098059	7098118	-
1	7100367	7100420	-
1	7100668	7100735	-
1	7100820	7101267	-
1	7102615	7102675	+
1	7102927	7102992	+
1	7103571	7103620	+
1	7103881	7103929	+
1	7104221	7104290	+
1	7104653	7104697	-
1	7105338	7105406	-
1	7105761	7105852	-
1	7106280	7106421	-
1	7108317	7108370	+
1	7110110	7110182	-
1	7110314	7110436	-
1	7112146	7112196	+
1	7112667	7112718	+
1	7114824	7114872	-
1	7114953	7115022	-
1	7115049	7115100	-
1	7115210	7115267	-
1	7120427	7120479	-
1	7120672	7120739	-
1	7123604	7123647	+
1	7124049	7124104	+
1	7124307	7124532	+
1	7133009	7133061	+
1	7133881	7133931	-
1	7135965	7136011	-
1	7137386	7137440	+
1	7140075	7140139	-
1	7140234	7140296	-
1	7142303	7142358	-
1	7142450	7142508	-
1	7149713	7149742	-
1	7153192	7153669	-
1	7156001	7156318	+
1	7156449	7156522	+
1	7160893	7160945	+
1	7161162	7161330	+
1	7163213	7163306	-
1	7167277	7167327	-
1	7167387	7167428	-
1	7167475	7167506	-
1	7167540	7167570	-
1	7172586	7172696	+
1	7173316	7173382	+
1	7174620	7174673	+
1	7174899	7174950	-
1	7175368	7175418	-
1	7175647	7175698	-
1	7175781	7175834	-
1	7176021	7176071	-
1	7179352	7179402	+
1	7180512	7180569	+
1	7183458	7183524	+
1	7184128	7184184	+
1	7185163	7185273	+
1	7188304	7188576	-
1	7189597	7189645	-
1	7189933	7189986	-
1	7190067	7190115	-
1	7190335	7190383	-
1	7190453	7190511	-
1	7191512	7191562	+
1	7195830	7195883	-
1	7198361	7198417	+
1	7199674	7199723	-
1	7199984	7200033	-
1	7200110	7200165	-
1	7200239	7200291	-
1	7202473	7202480	-
1	7202934	7203013	-
1	7203318	7203379	-
1	7203484	7203627	-
1	7203767	7203944	-
1	7204215	7204330	-
1	7205442	7205491	+
1	7205723	7205774	+
1	7205989	7206040	+
1	7206100	7206154	+
1	7206496	7206548	+
1	7217456	7217567	+
1	7217943	7218075	+
1	7219290	7219344	+
1	7222166	7222267	-
1	7222314	7222348	-
1	7223880	7223933	-
1	7226749	7226888	-
1	7232163	7232239	+
1	7232620	7232669	+
1	7235846	7235894	+
1	7236540	7236593	+
1	7238023	7238209	-
1	7240528	7240641	-
1	7243023	7243072	+
1	7246070	7246238	+
1	7247095	7247322	+
1	7247338	7247463	+
1	7250128	7250193	+
1	7252829	7252880	+
1	7258684	7258734	-
1	7261057	7261122	+
1	7261231	7261305	+
1	7261407	7261430	+
1	7262631	7262667	+
1	7265725	7266037	+
1	7266292	7266440	+
1	7266688	7266781	+
1	7266871	7266990	+
1	7267013	7267163	+
1	7267264	7267362	+
1	7267468	7267731	+
1	7267777	7268063	+
1	7268162	7268231	+
1	7268259	7268486	+
1	7278195	7278409	+
1	7278950	7279095	+
1	7281093	7281210	+
1	7285480	7285552	+
1	7290627	7290677	+
1	7295088	7295264	+
1	7295852	7295894	+
1	7297019	7297076	+
1	7297128	7297176	+
1	7297344	7297394	+
1	7298685	7298821	-
1	7299076	7299131	-
1	7299362	7299413	-
1	7299520	7299571	-
1	7299678	7299733	-
1	7299876	7299927	-
1	7300037	7300092	-
1	7301582	7301635	-
1	7301964	7302017	-
1	7303065	7303159	+
1	7303410	7303463	+
1	7303841	7303896	+
1	7304299	7304444	+
1	7305254	7305302	+
1	7306047	7306095	+
1	7307112	7307155	+
1	7307844	7307894	+
1	7308895	7308964	-
1	7309058	7309075	-
